delivery_datatype	check_status_sv	data_checked_by_sv	visit_year	platform_code	visit_id	expedition_id	station_name	reported_station_name	sample_project_name_sv	sample_orderer_name_sv	visit_date	sample_time	sample_enddate	sample_endtime	shark_sample_id	sample_latitude_dm	sample_longitude_dm	sample_latitude_dd	sample_longitude_dd	positioning_system_code	water_depth_m	wind_direction_code	wind_speed_ms	air_temperature_degc	air_temperature_wet_degc	air_pressure_hpa	weather_observation_code	cloud_observation_code	wave_observation_code	ice_observation_code	Secchi depth (m)	QFLAG Secchi depth	additional_sampling	visit_comment	sample_depth_m	Pressure CTD (dbar)	QFLAG Pressure CTD	Temperature bottle (C)	QFLAG Temperature bottle	Temperature CTD (C)	QFLAG Temperature CTD	Salinity bottle (o/oo psu)	QFLAG Salinity bottle	Salinity CTD (o/oo psu)	QFLAG Salinity CTD	Conductivity_25 bottle (mS/m)	QFLAG Conductivity_25 bottle	Conductivity CTD (mS/m)	QFLAG Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	QFLAG Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	QFLAG Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	QFLAG Hydrogen sulphide H2S	pH	QFLAG pH	pH Laboratory	QFLAG pH Laboratory	Temperature pH Laboratory (C)	QFLAG Temperature pH Laboratory	Alkalinity (mmol/kg)	QFLAG Alkalinity	Alkalinity_2 (mmol/l)	QFLAG Alkalinity_2	Phosphate PO4-P (umol/l)	QFLAG Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	QFLAG Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	QFLAG Nitrite NO2-N	Nitrate NO3-N (umol/l)	QFLAG Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	QFLAG Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	QFLAG Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	QFLAG Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	QFLAG Humus	Chlorophyll-a bottle (ug/l)	QFLAG Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	QFLAG Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	QFLAG Particulate organic carbon POC	Total organic carbon TOC (mg/l)	QFLAG Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	QFLAG Particulate organic nitrogen PON	Current direction (deca degrees)	QFLAG Current direction	Current velocity (cm/s)	QFLAG Current velocity	Lignin (mg/l)	QFLAG Lignin	Yellow substance (1/l)	QFLAG Yellow substance	Aluminium (ug/l)	QFLAG Aluminium	Urea (umol/l)	QFLAG Urea	Colored dissolved organic matter CDOM (1/m)	QFLAG Colored dissolved organic matter CDOM	sample_comment	location_water_category	location_water_district	location_svar_sea_area_name	location_svar_sea_area_code	location_type_area	location_sea_basin	location_helcom_ospar_area	location_economic_zone	location_county	location_municipality	station_viss_eu_id	reporting_institute_name_sv	data_holding_centre	internet_access	dataset_name	dataset_file_name
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0626		BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-13	18:50			SHARK-HYD+2016+34AR+0626+200+200	57 18.74	20 04.57	57.31233	20.07617		240	27	12	4.8		1010	9	9	9	0				INGEN ZOOPLANKTON PGA HÅRT VIND OCH STRÖM.	200					6.94				13.19						0.36		0.2				7.20		6.992		25.2		1.864				2.67		3.12		0.02		8.14		8.16		0.20	<	23.4		50.5		8.6																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0626		BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-13	18:50			SHARK-HYD+2016+34AR+0626+225+225	57 18.74	20 04.57	57.31233	20.07617		240	27	12	4.8		1010	9	9	9	0				INGEN ZOOPLANKTON PGA HÅRT VIND OCH STRÖM.	225			7.21		7.20				13.51						0.12		0.1		4	<	7.36		7.149		25.3		1.981				3.70		4.20		0.08		0.10	<	0.10		3.75		20.4		57.6		8.7																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0626		BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-13	18:50			SHARK-HYD+2016+34AR+0626+235+235	57 18.74	20 04.57	57.31233	20.07617		240	27	12	4.8		1010	9	9	9	0				INGEN ZOOPLANKTON PGA HÅRT VIND OCH STRÖM.	235					7.27				13.58						0.10	<			6		7.41		7.202		25.3		2.001				4.20		4.75			B	0.10	<	0.10	<	5.99		23.6		59.9		8.8																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0627		BY15 GOTLANDSDJ	BY15 EXTRA DJUPSERIE	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-13	20:30			SHARK-HYD+2016+34AR+0627+200+200	57 18.73	20 04.58	57.31217	20.07633		240	29	16	4.9		1009	9	9	9	0					200					7.00				13.20						0.41		0.4		4	<											2.57		3.06		0.02		8.37		8.39		0.20	<	22.8		49.4																													4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0627		BY15 GOTLANDSDJ	BY15 EXTRA DJUPSERIE	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-13	20:30			SHARK-HYD+2016+34AR+0627+205+205	57 18.73	20 04.58	57.31217	20.07633		240	29	16	4.9		1009	9	9	9	0					205			6.96		6.98				13.22						0.31		0.3		4	<											2.68		3.15		0.02		8.24		8.26		0.20	<	22.6		50.6																													4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0627		BY15 GOTLANDSDJ	BY15 EXTRA DJUPSERIE	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-13	20:30			SHARK-HYD+2016+34AR+0627+210+210	57 18.73	20 04.58	57.31217	20.07633		240	29	16	4.9		1009	9	9	9	0					210					7.03				13.29						0.17		0.1		4	<											2.85		3.41		0.03		6.85		6.88		0.20	<	21.5		52.4																													4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0627		BY15 GOTLANDSDJ	BY15 EXTRA DJUPSERIE	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-13	20:30			SHARK-HYD+2016+34AR+0627+215+215	57 18.73	20 04.58	57.31217	20.07633		240	29	16	4.9		1009	9	9	9	0					215			7.07		7.07				13.36						0.15		0.1		4	<											3.06		3.53		0.07		4.73		4.80		0.20	<	19.4		53.6																													4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0627		BY15 GOTLANDSDJ	BY15 EXTRA DJUPSERIE	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-13	20:30			SHARK-HYD+2016+34AR+0627+220+220	57 18.73	20 04.58	57.31217	20.07633		240	29	16	4.9		1009	9	9	9	0					220					7.13				13.42						0.14		0.1		4	<													3.69										18.1																															4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0608		BY2 ARKONA	BY2 ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-09	20:50			SHARK-HYD+2016+34AR+0608+0+0	54 58.27	14 05.93	54.97117	14.09883		47	24	11	7.4		1017	9	9	9	0				FILMNING AV HAVSBOTTEN FÖR NATURTYPSKARTERING. INGEN ZOOPLANKTON 30-0M. UMEÅ 30-0M PGA HÅRT VÄDER. STRÖMT.	0					7.27				7.95						7.93		8.0														0.47		0.91		0.22		2.41		2.63		0.20	<	20.5		11.6		7.4		1.6																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0608		BY2 ARKONA	BY2 ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-09	20:50			SHARK-HYD+2016+34AR+0608+5+5	54 58.27	14 05.93	54.97117	14.09883		47	24	11	7.4		1017	9	9	9	0				FILMNING AV HAVSBOTTEN FÖR NATURTYPSKARTERING. INGEN ZOOPLANKTON 30-0M. UMEÅ 30-0M PGA HÅRT VÄDER. STRÖMT.	5			7.27		7.27				7.95						7.91		8.0														0.49		0.89		0.21		2.47		2.68		0.20	<	21.4		11.8		7.5		1.7																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0608		BY2 ARKONA	BY2 ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-09	20:50			SHARK-HYD+2016+34AR+0608+10+10	54 58.27	14 05.93	54.97117	14.09883		47	24	11	7.4		1017	9	9	9	0				FILMNING AV HAVSBOTTEN FÖR NATURTYPSKARTERING. INGEN ZOOPLANKTON 30-0M. UMEÅ 30-0M PGA HÅRT VÄDER. STRÖMT.	10					7.26				7.96						7.87		8.0														0.46		0.87		0.21		2.24		2.45		0.20	<	21.3		11.9		7.3		1.5																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0608		BY2 ARKONA	BY2 ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-09	20:50			SHARK-HYD+2016+34AR+0608+15+15	54 58.27	14 05.93	54.97117	14.09883		47	24	11	7.4		1017	9	9	9	0				FILMNING AV HAVSBOTTEN FÖR NATURTYPSKARTERING. INGEN ZOOPLANKTON 30-0M. UMEÅ 30-0M PGA HÅRT VÄDER. STRÖMT.	15			7.03		7.14				8.12						7.87		7.9														0.48		0.86		0.46		2.32		2.78		0.20	<	20.3		11.4		7.3		1.0																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0608		BY2 ARKONA	BY2 ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-09	20:50			SHARK-HYD+2016+34AR+0608+20+20	54 58.27	14 05.93	54.97117	14.09883		47	24	11	7.4		1017	9	9	9	0				FILMNING AV HAVSBOTTEN FÖR NATURTYPSKARTERING. INGEN ZOOPLANKTON 30-0M. UMEÅ 30-0M PGA HÅRT VÄDER. STRÖMT.	20					7.14				9.67						7.63		7.6														0.50		0.93		0.82		1.90		2.72		0.52		23.1		10.1		7.4		1.1																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0608		BY2 ARKONA	BY2 ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-09	20:50			SHARK-HYD+2016+34AR+0608+30+30	54 58.27	14 05.93	54.97117	14.09883		47	24	11	7.4		1017	9	9	9	0				FILMNING AV HAVSBOTTEN FÖR NATURTYPSKARTERING. INGEN ZOOPLANKTON 30-0M. UMEÅ 30-0M PGA HÅRT VÄDER. STRÖMT.	30			7.30		7.46				14.16						6.99		7.0														0.61		1.08		0.34		1.80		2.14		1.43		26.0		9.1		6.6		0.6																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0608		BY2 ARKONA	BY2 ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-09	20:50			SHARK-HYD+2016+34AR+0608+40+40	54 58.27	14 05.93	54.97117	14.09883		47	24	11	7.4		1017	9	9	9	0				FILMNING AV HAVSBOTTEN FÖR NATURTYPSKARTERING. INGEN ZOOPLANKTON 30-0M. UMEÅ 30-0M PGA HÅRT VÄDER. STRÖMT.	40					6.87				14.83						7.27		7.2														0.53		0.97		0.25		1.46		1.71		0.34		20.0		7.7		6.4		0.9																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0608		BY2 ARKONA	BY2 ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-12-09	20:50			SHARK-HYD+2016+34AR+0608+46+46	54 58.27	14 05.93	54.97117	14.09883		47	24	11	7.4		1017	9	9	9	0				FILMNING AV HAVSBOTTEN FÖR NATURTYPSKARTERING. INGEN ZOOPLANKTON 30-0M. UMEÅ 30-0M PGA HÅRT VÄDER. STRÖMT.	46			7.78				17.266								6.28																0.80		1.29		0.37		4.95		5.32		0.32		24.4		15.4		6.4																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0599		BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-11-20	16:00			SHARK-HYD+2016+34AR+0599+0+0	57 18.74	20 04.56	57.31233	20.07600		240	16	12	6.8		1012	9	9	9	0				ZOOPLANKTON TILL UMEÅ. 30-0M. RÄKNEVERK FÖRE: 20570. RÄKNEVERK EFTER: 20668. VINKEL: 30 GRADER	0			7.49		7.42				7.31						7.67		7.8				8.05		7.862		24.1		1.705				0.44		0.80		0.06		2.62		2.68		0.20	<	22.0		12.6		7.1		0.8																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0599		BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-11-20	16:00			SHARK-HYD+2016+34AR+0599+5+5	57 18.74	20 04.56	57.31233	20.07600		240	16	12	6.8		1012	9	9	9	0				ZOOPLANKTON TILL UMEÅ. 30-0M. RÄKNEVERK FÖRE: 20570. RÄKNEVERK EFTER: 20668. VINKEL: 30 GRADER	5			7.46		7.43				7.31						7.67		7.7				8.04		7.850		24.5		1.712				0.45		0.90		0.06		2.64		2.70		0.20	<	22.0		12.5		7.1		0.8																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0599		BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-11-20	16:00			SHARK-HYD+2016+34AR+0599+10+10	57 18.74	20 04.56	57.31233	20.07600		240	16	12	6.8		1012	9	9	9	0				ZOOPLANKTON TILL UMEÅ. 30-0M. RÄKNEVERK FÖRE: 20570. RÄKNEVERK EFTER: 20668. VINKEL: 30 GRADER	10					7.42				7.31						7.67		7.7				8.03		7.840		24.4		1.716				0.43		0.90		0.06		2.65		2.71		0.20	<	23.1		12.7		7.1		0.8																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0599		BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-11-20	16:00			SHARK-HYD+2016+34AR+0599+15+15	57 18.74	20 04.56	57.31233	20.07600		240	16	12	6.8		1012	9	9	9	0				ZOOPLANKTON TILL UMEÅ. 30-0M. RÄKNEVERK FÖRE: 20570. RÄKNEVERK EFTER: 20668. VINKEL: 30 GRADER	15					7.42				7.31						7.66		7.7				8.03		7.838		24.5		1.723				0.45		0.91		0.06		2.69		2.75		0.20	<	23.0		12.5		7.1		0.9																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0599		BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-11-20	16:00			SHARK-HYD+2016+34AR+0599+20+20	57 18.74	20 04.56	57.31233	20.07600		240	16	12	6.8		1012	9	9	9	0				ZOOPLANKTON TILL UMEÅ. 30-0M. RÄKNEVERK FÖRE: 20570. RÄKNEVERK EFTER: 20668. VINKEL: 30 GRADER	20			7.42		7.42				7.32						7.65		7.7				8.01		7.817		24.5		1.714				0.45		0.90		0.06		2.62		2.68		0.20	<	22.9		12.6		7.1		0.9																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0599		BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-11-20	16:00			SHARK-HYD+2016+34AR+0599+30+30	57 18.74	20 04.56	57.31233	20.07600		240	16	12	6.8		1012	9	9	9	0				ZOOPLANKTON TILL UMEÅ. 30-0M. RÄKNEVERK FÖRE: 20570. RÄKNEVERK EFTER: 20668. VINKEL: 30 GRADER	30					7.42				7.32						7.61		7.7				8.02		7.828		24.5		1.725				0.46		0.90		0.06		2.58		2.64		0.20	<	21.1		12.5		7.1		0.8																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0599		BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-11-20	16:00			SHARK-HYD+2016+34AR+0599+40+40	57 18.74	20 04.56	57.31233	20.07600		240	16	12	6.8		1012	9	9	9	0				ZOOPLANKTON TILL UMEÅ. 30-0M. RÄKNEVERK FÖRE: 20570. RÄKNEVERK EFTER: 20668. VINKEL: 30 GRADER	40					7.39				7.33						7.51		7.7				8.01		7.815		24.4		1.721				0.48		0.89		0.05		2.64		2.69		0.20	<	21.2		12.7		7.1		0.6																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-05-21.zip
