delivery_datatype	check_status_sv	data_checked_by_sv	visit_year	platform_code	visit_id	expedition_id	station_name	reported_station_name	sample_project_name_sv	sample_orderer_name_sv	visit_date	sample_time	sample_enddate	sample_endtime	shark_sample_id	sample_latitude_dm	sample_longitude_dm	sample_latitude_dd	sample_longitude_dd	positioning_system_code	water_depth_m	wind_direction_code	wind_speed_ms	air_temperature_degc	air_temperature_wet_degc	air_pressure_hpa	weather_observation_code	cloud_observation_code	wave_observation_code	ice_observation_code	Secchi depth (m)	QFLAG Secchi depth	additional_sampling	visit_comment	sample_depth_m	Pressure CTD (dbar)	QFLAG Pressure CTD	Temperature bottle (C)	QFLAG Temperature bottle	Temperature CTD (C)	QFLAG Temperature CTD	Salinity bottle (o/oo psu)	QFLAG Salinity bottle	Salinity CTD (o/oo psu)	QFLAG Salinity CTD	Conductivity_25 bottle (mS/m)	QFLAG Conductivity_25 bottle	Conductivity CTD (mS/m)	QFLAG Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	QFLAG Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	QFLAG Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	QFLAG Hydrogen sulphide H2S	pH	QFLAG pH	pH Laboratory	QFLAG pH Laboratory	Temperature pH Laboratory (C)	QFLAG Temperature pH Laboratory	Alkalinity (mmol/kg)	QFLAG Alkalinity	Alkalinity_2 (mmol/l)	QFLAG Alkalinity_2	Phosphate PO4-P (umol/l)	QFLAG Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	QFLAG Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	QFLAG Nitrite NO2-N	Nitrate NO3-N (umol/l)	QFLAG Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	QFLAG Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	QFLAG Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	QFLAG Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	QFLAG Humus	Chlorophyll-a bottle (ug/l)	QFLAG Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	QFLAG Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	QFLAG Particulate organic carbon POC	Total organic carbon TOC (mg/l)	QFLAG Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	QFLAG Particulate organic nitrogen PON	Current direction (deca degrees)	QFLAG Current direction	Current velocity (cm/s)	QFLAG Current velocity	Lignin (mg/l)	QFLAG Lignin	Yellow substance (1/l)	QFLAG Yellow substance	Aluminium (ug/l)	QFLAG Aluminium	Urea (umol/l)	QFLAG Urea	Colored dissolved organic matter CDOM (1/m)	QFLAG Colored dissolved organic matter CDOM	sample_comment	location_water_category	location_water_district	location_svar_sea_area_name	location_svar_sea_area_code	location_type_area	location_sea_basin	location_helcom_ospar_area	location_economic_zone	location_county	location_municipality	station_viss_eu_id	reporting_institute_name_sv	data_holding_centre	internet_access	dataset_name	dataset_file_name
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0690		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-11	12:20			SHARK-HYD+2015+34AR+0690+40+40	58 15.50	11 26.00	58.25833	11.43333		73	21	4	5.5		1002	2	8	2	0	4				40			9.99		9.99		33.062		32.943						5.57		5.56														0.64		1.02		0.57		4.52				0.50		13.2		7.6				0.2																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0690		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-11	12:20			SHARK-HYD+2015+34AR+0690+50+50	58 15.50	11 26.00	58.25833	11.43333		73	21	4	5.5		1002	2	8	2	0	4				50					9.83		33.392		33.302						5.42		5.63														0.74		1.03		0.59		4.89				0.73		13.6		9.3				0.2																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0690		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-11	12:20			SHARK-HYD+2015+34AR+0690+72+72	58 15.50	11 26.00	58.25833	11.43333		73	21	4	5.5		1002	2	8	2	0	4				72			9.74				34.009								3.37																1.51		1.88		0.39		10.85				0.28		17.5		23.2																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0682		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	15:00			SHARK-HYD+2015+34AR+0682+0+0	56 40.00	12 07.00	56.66667	12.11667		62	22	18	8.1		1015	9	9	5	0				STRONG WIND. NO ZOOPLANKTON SAMPLING.	0					8.35				29.365						6.72		6.69				8.10						2.204				0.40		0.98		0.22		2.53				0.20	<	13.4		4.7		3.4		0.7																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0682		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	15:00			SHARK-HYD+2015+34AR+0682+5+5	56 40.00	12 07.00	56.66667	12.11667		62	22	18	8.1		1015	9	9	5	0				STRONG WIND. NO ZOOPLANKTON SAMPLING.	5			8.41		8.35				29.366						6.71		6.69				8.10						2.213				0.41		0.95		0.22		2.73				0.20		13.1		4.7		3.3		1.9																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0682		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	15:00			SHARK-HYD+2015+34AR+0682+10+10	56 40.00	12 07.00	56.66667	12.11667		62	22	18	8.1		1015	9	9	5	0				STRONG WIND. NO ZOOPLANKTON SAMPLING.	10					8.35		29.379		29.369						6.70		6.70				8.11						2.217				0.40		0.99		0.22		2.58				0.20	<	12.6		4.7		3.3		1.9																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0682		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	15:00			SHARK-HYD+2015+34AR+0682+15+15	56 40.00	12 07.00	56.66667	12.11667		62	22	18	8.1		1015	9	9	5	0				STRONG WIND. NO ZOOPLANKTON SAMPLING.	15			8.33		8.35		29.390		29.380						6.71		6.71				8.10						2.207				0.40		0.92		0.22		2.61				0.20	<	12.5		4.7		3.3		1.9																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0682		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	15:00			SHARK-HYD+2015+34AR+0682+20+20	56 40.00	12 07.00	56.66667	12.11667		62	22	18	8.1		1015	9	9	5	0				STRONG WIND. NO ZOOPLANKTON SAMPLING.	20					8.36		29.461		29.426						6.69		6.67				8.12						2.215				0.40		0.94		0.22		2.44				0.20	<	13.2		4.7		3.3		2.0																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0682		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	15:00			SHARK-HYD+2015+34AR+0682+25+25	56 40.00	12 07.00	56.66667	12.11667		62	22	18	8.1		1015	9	9	5	0				STRONG WIND. NO ZOOPLANKTON SAMPLING.	25			8.79		8.89		30.788		30.543						6.25		6.22				8.09							B			0.46		0.98		0.34		3.08				0.20	<	12.5		5.4		3.3		1.1																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0682		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	15:00			SHARK-HYD+2015+34AR+0682+30+30	56 40.00	12 07.00	56.66667	12.11667		62	22	18	8.1		1015	9	9	5	0				STRONG WIND. NO ZOOPLANKTON SAMPLING.	30					9.24		31.553		31.513						6.05		6.08				8.09						2.274				0.46		0.94		0.40		3.14				0.20	<	11.9		5.3		2.9		0.7																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0682		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	15:00			SHARK-HYD+2015+34AR+0682+40+40	56 40.00	12 07.00	56.66667	12.11667		62	22	18	8.1		1015	9	9	5	0				STRONG WIND. NO ZOOPLANKTON SAMPLING.	40			9.69		9.69		32.007		32.011						5.63		5.55				8.06						2.289				0.60		1.06		0.35		3.83				0.20	<	12.4		7.8		3.0		0.6																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0682		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	15:00			SHARK-HYD+2015+34AR+0682+50+50	56 40.00	12 07.00	56.66667	12.11667		62	22	18	8.1		1015	9	9	5	0				STRONG WIND. NO ZOOPLANKTON SAMPLING.	50					9.78		32.043		32.043						5.53		5.49				8.05						2.286				0.63		1.15		0.32		3.74				0.20	<	12.8		8.1		2.9																											4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0682		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	15:00			SHARK-HYD+2015+34AR+0682+61+61	56 40.00	12 07.00	56.66667	12.11667		62	22	18	8.1		1015	9	9	5	0				STRONG WIND. NO ZOOPLANKTON SAMPLING.	61			10.54				33.045								4.37						7.97						2.306				1.05		1.59		0.37		6.76				0.20	<	15.5		16.5		2.6																											4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0683		N14 FALKENBERG	N14 FALKENBERG	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-10	17:20			SHARK-HYD+2015+34AR+0683+25+25	56 56.40	12 12.70	56.94000	12.21167		26	23	18	8.1		1014	9	9	5	0				ONLY HOOSE AND BOTTOM SAMPLING DUE TO HARD WIND. STRONG CURRENT.	25			8.49				30.134								6.65						8.09						2.219				0.44		0.97		0.30		2.71				0.20	<	13.3		5.0																													3 - Havsområde  mellan 1 NM och 12 NM		Del av n Kattegatts utsjövatten	570714-115613		N Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Hallands län	Falkenberg	SE631835-128131	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77SN	0127		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-01	17:00			SHARK-HYD+2015+77SN+0127+0+0	58 15.50	11 26.00	58.25833	11.43333		78	34	6	6		1010	9	9	9	0				SLANG 0-10M	0			6.44		6.01		25.453		23.84						7.00		7.49														0.40		1.10		0.33		6.21				1.26		24.5		17.9				2.9																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77SN	0127		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-01	17:00			SHARK-HYD+2015+77SN+0127+5+5	58 15.50	11 26.00	58.25833	11.43333		78	34	6	6		1010	9	9	9	0				SLANG 0-10M	5			7.78		7.73		30.031		29.94						6.61		6.80														0.37		1.06		0.32		2.36				1.16		16.6		3.9				2.1																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77SN	0127		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-01	17:00			SHARK-HYD+2015+77SN+0127+10+10	58 15.50	11 26.00	58.25833	11.43333		78	34	6	6		1010	9	9	9	0				SLANG 0-10M	10			7.92		7.92		30.167		30.15						6.56		6.81														0.35		0.95		0.33		2.27				1.15		15.3		3.7				1.8																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77SN	0127		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-01	17:00			SHARK-HYD+2015+77SN+0127+15+15	58 15.50	11 26.00	58.25833	11.43333		78	34	6	6		1010	9	9	9	0				SLANG 0-10M	15			8.06		8.07		30.228		30.20						6.58		6.77														0.35		0.95		0.32		2.28				1.16		15.2		3.6				1.5																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77SN	0127		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-01	17:00			SHARK-HYD+2015+77SN+0127+20+20	58 15.50	11 26.00	58.25833	11.43333		78	34	6	6		1010	9	9	9	0				SLANG 0-10M	20			8.42		8.40		30.378		30.35						6.43		6.69														0.37		1.00		0.32		2.37				1.13		15.7		3.7				0.9																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77SN	0127		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-01	17:00			SHARK-HYD+2015+77SN+0127+30+30	58 15.50	11 26.00	58.25833	11.43333		78	34	6	6		1010	9	9	9	0				SLANG 0-10M	30			9.93		9.87		32.724		32.71						6.04		6.23														0.49		1.10		0.52		1.85				1.23		14.8		4.7				1.0																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77SN	0127		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-01	17:00			SHARK-HYD+2015+77SN+0127+40+40	58 15.50	11 26.00	58.25833	11.43333		78	34	6	6		1010	9	9	9	0				SLANG 0-10M	40			10.05		10.06		33.054		33.05						5.98		6.10														0.53		1.10		0.57		1.82				1.25		15.0		5.1				0.8																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77SN	0127		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-01	17:00			SHARK-HYD+2015+77SN+0127+50+50	58 15.50	11 26.00	58.25833	11.43333		78	34	6	6		1010	9	9	9	0				SLANG 0-10M	50			10.16		10.15		33.158		33.14						5.80		5.95														0.58		1.05		0.55		2.21				1.23		13.1		5.8				0.7																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	77SN	0127		SLÄGGÖ	SLÄGGÖ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-12-01	17:00			SHARK-HYD+2015+77SN+0127+76+76	58 15.50	11 26.00	58.25833	11.43333		78	34	6	6		1010	9	9	9	0				SLANG 0-10M	76			10.45		10.46		34.168		34.16						2.91		2.88														1.51		1.88		0.19		9.95				0.25		18.1		24.0																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2015	34AR	0660		ANHOLT E	ANHOLT E	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2015-11-14	00:50			SHARK-HYD+2015+34AR+0660+0+0	56 40.00	12 07.00	56.66667	12.11667		64	27	16	6.9		1003	9	9	9	0				NO ZOOPL SAMPLING DUE TO BAD WEATHER.	0			10.75		10.75		26.810		26.694						6.45		6.44				8.13						2.143				0.18		0.87		0.15		0.37				0.41		13.9		1.9				5.5																									4 - Utsjövatten					S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser	SE628823-127388	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2015_BAS_SMHI	SHARK_PhysicalChemical_2015_BAS_SMHI_version_2018-05-21.zip
